Region,Site,Location,year,depth,Site.ID,RF_geomorpho,exposure,GPS.Latitude,GPS.Longitude,Sample_ID,Family,genus_species,weight,temperature
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95116667,45.21533333,16_MY_950,Pomacentridae,Chromis_ternatensis,9.67,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_631,Pomacentridae,Chromis_ternatensis,4.2,26
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_303,Pomacentridae,Chromis_ternatensis,22.7,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_313,Pomacentridae,Chromis_ternatensis,17.3,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_314,Pomacentridae,Chromis_ternatensis,20.73,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_317,Pomacentridae,Chromis_ternatensis,19,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_324,Pomacentridae,Chromis_ternatensis,16.8,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_326,Pomacentridae,Chromis_ternatensis,7.75,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_330,Pomacentridae,Chromis_ternatensis,19.38,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_332,Pomacentridae,Chromis_ternatensis,22.7,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_333,Pomacentridae,Chromis_ternatensis,23.7,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_345,Pomacentridae,Chromis_ternatensis,19.47,25.1
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_147,Pomacentridae,Chromis_ternatensis,17.9,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_157,Pomacentridae,Chromis_ternatensis,18.54,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_163,Pomacentridae,Chromis_ternatensis,15.9,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_167,Pomacentridae,Chromis_ternatensis,17.93,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_168,Pomacentridae,Chromis_ternatensis,20.98,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_171,Pomacentridae,Chromis_ternatensis,17.61,23.8
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_368,Pomacentridae,Chromis_ternatensis,3.77,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_371,Pomacentridae,Chromis_ternatensis,6.6,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_374,Pomacentridae,Chromis_ternatensis,4.9,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_378,Pomacentridae,Chromis_ternatensis,9.28,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_391,Pomacentridae,Chromis_ternatensis,9.14,25.2
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_752,Pomacentridae,Chromis_ternatensis,11.17,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_753,Pomacentridae,Chromis_ternatensis,13.2,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_754,Pomacentridae,Chromis_ternatensis,9.71,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_763,Pomacentridae,Chromis_ternatensis,6,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_765,Pomacentridae,Chromis_ternatensis,12.03,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_767,Pomacentridae,Chromis_ternatensis,12.74,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_771,Pomacentridae,Chromis_ternatensis,6.39,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_774,Pomacentridae,Chromis_ternatensis,11.9,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_775,Pomacentridae,Chromis_ternatensis,7.82,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_776,Pomacentridae,Chromis_ternatensis,13.58,26
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_081,Pomacentridae,Chromis_weberi,13.47,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_090,Pomacentridae,Chromis_weberi,13.73,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_092,Pomacentridae,Chromis_weberi,17.37,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_096,Pomacentridae,Chromis_weberi,12.51,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_099,Pomacentridae,Chromis_weberi,15.38,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_100,Pomacentridae,Chromis_weberi,17.38,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_101,Pomacentridae,Chromis_weberi,12.16,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_102,Pomacentridae,Chromis_weberi,19.29,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_111,Pomacentridae,Chromis_weberi,15.94,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_112,Pomacentridae,Chromis_weberi,15.97,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_123,Pomacentridae,Chromis_weberi,18.17,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_124,Pomacentridae,Chromis_weberi,15.59,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_125,Pomacentridae,Chromis_weberi,15.28,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_126,Pomacentridae,Chromis_weberi,13.22,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_127,Pomacentridae,Chromis_weberi,13.56,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_133,Pomacentridae,Chromis_weberi,17.68,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_140,Pomacentridae,Chromis_weberi,13.48,24.2
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_407,Pomacentridae,Chromis_weberi,19.1,25
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_409,Pomacentridae,Chromis_weberi,14.26,25
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_410,Pomacentridae,Chromis_weberi,17.3,25
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_418,Pomacentridae,Chromis_weberi,16.32,25
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_236,Pomacentridae,Chromis_weberi,26.25,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_237,Pomacentridae,Chromis_weberi,20.54,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_238,Pomacentridae,Chromis_weberi,18.66,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_239,Pomacentridae,Chromis_weberi,19.23,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_240,Pomacentridae,Chromis_weberi,20.39,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_241,Pomacentridae,Chromis_weberi,23.73,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_242,Pomacentridae,Chromis_weberi,18.93,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_243,Pomacentridae,Chromis_weberi,19.55,24.8
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_730,Pomacentridae,Chromis_weberi,19,25
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95033333,45.2145,16_MY_906,Pomacentridae,Chromis_weberi,4.25,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_941,Pomacentridae,Chromis_weberi,19.27,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_942,Pomacentridae,Chromis_weberi,20.97,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_943,Pomacentridae,Chromis_weberi,20.03,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_944,Pomacentridae,Chromis_weberi,18.01,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_945,Pomacentridae,Chromis_weberi,23.7,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_946,Pomacentridae,Chromis_weberi,15.32,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95116667,45.21533333,16_MY_954,Pomacentridae,Chromis_weberi,21.8,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95116667,45.21533333,16_MY_955,Pomacentridae,Chromis_weberi,18.71,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95133333,45.2155,16_MY_963,Pomacentridae,Chromis_weberi,20.97,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95133333,45.2155,16_MY_964,Pomacentridae,Chromis_weberi,3.34,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95133333,45.2155,16_MY_966,Pomacentridae,Chromis_weberi,4.28,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95133333,45.2155,16_MY_967,Pomacentridae,Chromis_weberi,3.67,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.9515,45.21566667,16_MY_968,Pomacentridae,Chromis_weberi,4.35,25.2
WIO,Mayotte,South_east,2016,5.5,Site_2,Barrier_out,Exposed,12.91916667,45.20833333,16_MY_393,Pomacentridae,Chromis_weberi,16.73,25.3
WIO,Mayotte,South_east,2016,5.5,Site_2,Barrier_out,Exposed,12.91916667,45.20833333,16_MY_394,Pomacentridae,Chromis_weberi,16.58,25.3
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_590,Pomacentridae,Chromis_weberi,20.53,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_592,Pomacentridae,Chromis_weberi,21.03,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_625,Pomacentridae,Chromis_weberi,22.04,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_626,Pomacentridae,Chromis_weberi,16.78,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_627,Pomacentridae,Chromis_weberi,14.61,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_650,Pomacentridae,Chromis_weberi,20.25,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_652,Pomacentridae,Chromis_weberi,16.99,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_655,Pomacentridae,Chromis_weberi,17.68,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_656,Pomacentridae,Chromis_weberi,16.95,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_657,Pomacentridae,Chromis_weberi,16.36,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_659,Pomacentridae,Chromis_weberi,17.9,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_661,Pomacentridae,Chromis_weberi,5.86,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_665,Pomacentridae,Chromis_weberi,22.38,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_666,Pomacentridae,Chromis_weberi,13.2,26
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.90483333,44.97133333,16_MY_492,Pomacentridae,Chromis_weberi,5.81,25.1
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_880,Pomacentridae,Chromis_weberi,13.58,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_881,Pomacentridae,Chromis_weberi,6.13,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_883,Pomacentridae,Chromis_weberi,14.98,25.4
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_028,Pomacentridae,Chromis_weberi,14.86,24.7
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_029,Pomacentridae,Chromis_weberi,11.37,24.7
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_030,Pomacentridae,Chromis_weberi,13.35,24.7
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_033,Pomacentridae,Chromis_weberi,13.02,24.7
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_261,Pomacentridae,Chromis_weberi,32.6,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_289,Pomacentridae,Chromis_weberi,31.93,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_290,Pomacentridae,Chromis_weberi,25.96,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_293,Pomacentridae,Chromis_weberi,33.62,24.8
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_417,Acanthuridae,Ctenochaetus_striatus,121.8,25
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_423,Acanthuridae,Ctenochaetus_striatus,34.47,25
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_430,Acanthuridae,Ctenochaetus_striatus,33.09,25
WIO,Mayotte,North,2016,3,Site_0,Fringing,Sheltered,12.7185,46.04316667,16_MY_672,Acanthuridae,Ctenochaetus_striatus,28.95,24.6
WIO,Mayotte,North,2016,3,Site_0,Fringing,Sheltered,12.7185,46.04316667,16_MY_686,Acanthuridae,Ctenochaetus_striatus,163.25,24.6
WIO,Mayotte,North,2016,5,Site_11,Patch,Medium,12.63783333,45.12916667,16_MY_841,Acanthuridae,Ctenochaetus_striatus,95.6,24.3
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_714,Acanthuridae,Ctenochaetus_striatus,131.79,25
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_736,Acanthuridae,Ctenochaetus_striatus,104.1,25
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_520,Acanthuridae,Ctenochaetus_striatus,115.94,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_521,Acanthuridae,Ctenochaetus_striatus,119.62,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_526,Acanthuridae,Ctenochaetus_striatus,109.47,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_528,Acanthuridae,Ctenochaetus_striatus,101.37,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_529,Acanthuridae,Ctenochaetus_striatus,103.5,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_545,Acanthuridae,Ctenochaetus_striatus,62.5,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_550,Acanthuridae,Ctenochaetus_striatus,94.11,26
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_351,Acanthuridae,Ctenochaetus_striatus,129.66,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_out,Exposed,12.91233333,44.962,16_MY_440,Acanthuridae,Ctenochaetus_striatus,117.1,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_out,Exposed,12.91233333,44.962,16_MY_443,Acanthuridae,Ctenochaetus_striatus,115.4,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_out,Exposed,12.91233333,44.962,16_MY_445,Acanthuridae,Ctenochaetus_striatus,158.2,25.1
WIO,Mayotte,South_west,2016,8,Site_5,Fringing,Sheltered,12.89816667,45.0695,16_MY_812,Acanthuridae,Ctenochaetus_striatus,11.09,26.5
WIO,Mayotte,South_west,2016,8,Site_5,Fringing,Sheltered,12.89816667,45.0695,16_MY_813,Acanthuridae,Ctenochaetus_striatus,7.81,26.5
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_144,Acanthuridae,Ctenochaetus_striatus,53.95,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_149,Acanthuridae,Ctenochaetus_striatus,72.41,23.8
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_749,Acanthuridae,Ctenochaetus_striatus,34.01,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_750,Acanthuridae,Ctenochaetus_striatus,47.19,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_751,Acanthuridae,Ctenochaetus_striatus,23.87,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_768,Acanthuridae,Ctenochaetus_striatus,90.33,26
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_860,Acanthuridae,Ctenochaetus_striatus,123.77,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_861,Acanthuridae,Ctenochaetus_striatus,117.41,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_867,Acanthuridae,Ctenochaetus_striatus,62.6,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_868,Acanthuridae,Ctenochaetus_striatus,95.4,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_878,Acanthuridae,Ctenochaetus_striatus,7.5,25.4
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_042,Chaetodontidae,Ctenochaetus_striatus,21.46,24.7
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_043,Chaetodontidae,Ctenochaetus_striatus,55.23,24.7
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_045,Acanthuridae,Ctenochaetus_striatus,25.85,24.7
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_245,Acanthuridae,Ctenochaetus_striatus,95.1,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_248,Acanthuridae,Ctenochaetus_striatus,67.22,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_271,Acanthuridae,Ctenochaetus_striatus,28.28,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_283,Acanthuridae,Ctenochaetus_striatus,44.1,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_291,Acanthuridae,Ctenochaetus_striatus,17.53,24.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_151,Pomacentridae,Dascyllus_aruanus,0.66,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_152,Pomacentridae,Dascyllus_aruanus,0.22,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_153,Pomacentridae,Dascyllus_aruanus,0.29,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_154,Pomacentridae,Dascyllus_aruanus,0.83,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_155,Pomacentridae,Dascyllus_aruanus,2.46,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_156,Pomacentridae,Dascyllus_aruanus,1.83,23.8
WIO,Mayotte,South_west,2016,6.2,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_004,Pomacentridae,Dascyllus_aruanus,2.76,24.4
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_105,Pomacentridae,Dascyllus_carneus,2.85,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_107,Pomacentridae,Dascyllus_carneus,5.76,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_128,Pomacentridae,Dascyllus_carneus,4.3,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_129,Pomacentridae,Dascyllus_carneus,3.56,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_130,Pomacentridae,Dascyllus_carneus,1.6,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_135,Pomacentridae,Dascyllus_carneus,3.13,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_136,Pomacentridae,Dascyllus_carneus,1.33,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_137,Pomacentridae,Dascyllus_carneus,1.49,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_138,Pomacentridae,Dascyllus_carneus,2.07,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_139,Pomacentridae,Dascyllus_carneus,1.92,24.2
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_404,Pomacentridae,Dascyllus_carneus,2.87,25
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_413,Pomacentridae,Dascyllus_carneus,2.22,25
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_431,Pomacentridae,Dascyllus_carneus,2.4,25
WIO,Mayotte,North,2016,3,Site_0,Fringing,Sheltered,12.7185,46.04316667,16_MY_692,Pomacentridae,Dascyllus_carneus,0.87,24.6
WIO,Mayotte,North,2016,3,Site_0,Fringing,Sheltered,12.7185,46.04316667,16_MY_693,Pomacentridae,Dascyllus_carneus,2.11,24.6
WIO,Mayotte,North,2016,3,Site_0,Fringing,Sheltered,12.7185,46.04316667,16_MY_694,Pomacentridae,Dascyllus_carneus,0.4,24.6
WIO,Mayotte,North,2016,3,Site_0,Fringing,Sheltered,12.7185,46.04316667,16_MY_695,Pomacentridae,Dascyllus_carneus,0.52,24.6
WIO,Mayotte,North,2016,5,Site_11,Patch,Medium,12.63783333,45.12916667,16_MY_834,Pomacentridae,Dascyllus_carneus,3.02,24.3
WIO,Mayotte,North,2016,5,Site_11,Patch,Medium,12.63783333,45.12916667,16_MY_839,Pomacentridae,Dascyllus_carneus,3.73,24.3
WIO,Mayotte,North,2016,5,Site_11,Patch,Medium,12.63783333,45.12916667,16_MY_840,Pomacentridae,Dascyllus_carneus,3.57,24.3
WIO,Mayotte,North,2016,5,Site_11,Patch,Medium,12.63783333,45.12916667,16_MY_843,Pomacentridae,Dascyllus_carneus,7.06,24.3
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_710,Pomacentridae,Dascyllus_carneus,6.83,25
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_711,Pomacentridae,Dascyllus_carneus,1.71,25
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_728,Pomacentridae,Dascyllus_carneus,1.63,25
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_745,Pomacentridae,Dascyllus_carneus,1.9,25
